MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Year,Month,Day,DayOfWeek,Hour,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
3.1,18.4,0.0,0.0,0.0,14,19.0,0,14,0.0,11.0,82.0,53.0,1023.6,1019.4,0.0,0.0,8.7,18.1,0.0,0.0,2010,6,4,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
1.7,10.2,0.0,0.0,0.0,13,17.0,3,16,7.0,11.0,99.0,84.0,1018.7,1015.8,8.0,0.0,5.1,8.9,0.0,0.0,2010,6,5,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
5.0,15.8,0.0,0.0,0.0,13,13.0,10,2,7.0,7.0,97.0,61.0,1020.6,1020.4,8.0,0.0,6.2,14.6,0.0,0.0,2010,6,6,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0.4,14.0,0.0,0.0,0.0,9,17.0,0,9,0.0,9.0,80.0,50.0,1026.7,1024.3,0.0,2.0,4.2,13.3,0.0,0.0,2010,6,7,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
3.1,12.2,0.0,0.0,0.0,15,19.0,11,15,2.0,11.0,89.0,49.0,1023.7,1019.5,7.0,7.0,5.3,11.6,0.0,0.0,2010,6,8,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
5.3,8.4,0.0,0.0,0.0,15,37.0,7,15,11.0,13.0,81.0,92.0,1012.9,1011.1,7.0,8.0,7.8,7.9,0.0,1.0,2010,6,9,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
4.9,12.9,2.4,0.0,0.0,14,44.0,16,16,15.0,19.0,85.0,57.0,1021.2,1021.1,0.0,6.0,7.2,12.5,1.0,0.0,2010,6,10,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
7.2,13.2,0.0,0.0,0.0,14,28.0,16,16,6.0,13.0,82.0,66.0,1023.0,1019.7,7.0,7.0,9.2,12.8,0.0,0.0,2010,6,11,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
0.0,13.3,0.0,0.0,0.0,14,22.0,0,9,0.0,4.0,95.0,51.0,1025.4,1024.3,5.0,0.0,3.3,12.3,0.0,0.0,2010,6,12,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
-1.0,13.1,0.0,0.0,0.0,3,11.0,7,11,6.0,9.0,83.0,47.0,1031.8,1030.7,0.0,0.0,4.1,12.0,0.0,0.0,2010,6,13,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
-2.0,13.2,0.0,0.0,0.0,3,17.0,0,1,0.0,6.0,85.0,50.0,1035.2,1032.0,0.0,6.0,2.2,12.6,0.0,0.0,2010,6,14,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
-0.3,12.8,0.0,0.0,0.0,11,11.0,10,3,2.0,9.0,92.0,65.0,1032.3,1028.3,6.0,1.0,3.4,12.4,0.0,0.0,2010,6,15,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
1.5,15.5,0.0,0.0,0.0,7,52.0,1,1,4.0,9.0,91.0,73.0,1027.4,1022.1,1.0,7.0,7.4,13.5,0.0,1.0,2010,6,16,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
7.4,16.2,11.6,0.0,0.0,14,94.0,7,15,30.0,30.0,82.0,65.0,1010.0,1010.4,8.0,0.0,13.0,11.0,1.0,1.0,2010,6,17,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
3.0,12.2,2.2,0.0,0.0,14,24.0,8,14,7.0,13.0,88.0,70.0,1019.6,1018.0,7.0,2.0,6.9,10.9,1.0,1.0,2010,6,18,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
6.9,15.2,1.8,0.0,0.0,15,35.0,15,8,17.0,20.0,95.0,66.0,1019.4,1019.6,8.0,0.0,10.3,14.4,1.0,0.0,2010,6,19,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
3.6,13.1,0.0,0.0,0.0,8,39.0,0,12,0.0,2.0,98.0,86.0,1027.2,1026.7,8.0,8.0,7.7,12.7,0.0,0.0,2010,6,20,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
5.0,12.5,0.4,0.0,0.0,14,17.0,9,14,9.0,9.0,99.0,83.0,1034.5,1033.8,8.0,0.0,7.4,11.8,0.0,0.0,2010,6,21,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
3.0,14.8,0.0,0.0,0.0,10,15.0,0,10,0.0,7.0,94.0,61.0,1037.3,1035.2,0.0,0.0,6.1,14.7,0.0,0.0,2010,6,22,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
3.5,16.5,0.0,0.0,0.0,1,20.0,0,1,0.0,7.0,89.0,52.0,1036.9,1032.9,0.0,8.0,7.2,15.5,0.0,0.0,2010,6,23,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
3.4,17.0,0.0,0.0,0.0,2,24.0,1,1,4.0,17.0,85.0,56.0,1030.1,1024.7,3.0,1.0,8.3,16.9,0.0,0.0,2010,6,24,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
7.0,16.1,0.0,0.0,0.0,6,31.0,1,10,9.0,2.0,83.0,95.0,1021.9,1018.6,8.0,8.0,12.1,13.2,0.0,1.0,2010,6,25,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
6.2,12.1,10.2,0.0,0.0,15,35.0,15,4,4.0,4.0,86.0,71.0,1020.5,1020.5,7.0,8.0,7.6,11.1,1.0,0.0,2010,6,26,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0.6,11.9,0.2,0.0,0.0,14,22.0,13,8,2.0,11.0,99.0,54.0,1024.3,1021.8,1.0,2.0,2.8,11.5,0.0,0.0,2010,6,27,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
-0.6,8.3,0.0,0.0,0.0,7,52.0,10,16,7.0,9.0,99.0,70.0,1022.7,1020.3,8.0,7.0,2.3,8.2,0.0,0.0,2010,6,28,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
2.3,9.4,0.0,0.0,0.0,4,20.0,2,4,9.0,13.0,71.0,57.0,1021.2,1019.4,8.0,8.0,6.5,9.1,0.0,0.0,2010,6,29,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
5.1,9.8,0.2,0.0,0.0,4,24.0,11,7,6.0,9.0,81.0,78.0,1020.7,1019.6,8.0,8.0,6.3,8.8,0.0,1.0,2010,6,30,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
3.2,11.9,1.2,0.0,0.0,6,13.0,0,13,0.0,6.0,99.0,67.0,1025.2,1024.3,7.0,7.0,5.5,10.4,1.0,0.0,2010,7,1,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
0.2,10.9,0.2,0.0,0.0,3,19.0,9,11,2.0,7.0,99.0,70.0,1027.6,1024.0,8.0,4.0,3.2,10.2,0.0,0.0,2010,7,2,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
1.0,10.3,0.0,0.0,0.0,7,11.0,0,13,0.0,2.0,99.0,76.0,1030.5,1029.8,8.0,0.0,3.7,10.0,0.0,0.0,2010,7,3,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
1.5,10.8,0.0,0.0,0.0,1,13.0,11,0,4.0,0.0,99.0,77.0,1032.5,1029.0,8.0,0.0,3.1,10.0,0.0,0.0,2010,7,4,6,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
1.8,12.1,0.2,0.0,0.0,10,22.0,11,0,7.0,0.0,99.0,70.0,1027.5,1022.8,8.0,3.0,2.4,11.7,0.0,1.0,2010,7,5,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2.3,13.9,5.6,0.0,0.0,11,35.0,15,14,7.0,15.0,94.0,56.0,1020.9,1019.2,0.0,0.0,6.7,13.8,1.0,0.0,2010,7,6,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
1.5,13.5,0.0,0.0,0.0,6,50.0,0,15,0.0,7.0,99.0,64.0,1026.9,1025.1,7.0,0.0,3.0,12.6,0.0,0.0,2010,7,7,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
2.1,14.8,0.4,0.0,0.0,3,13.0,0,5,0.0,6.0,99.0,50.0,1029.5,1026.6,5.0,0.0,4.1,14.6,0.0,0.0,2010,7,8,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
0.0,14.6,0.0,0.0,0.0,2,15.0,0,3,0.0,7.0,90.0,57.0,1030.9,1027.1,0.0,0.0,4.8,14.1,0.0,0.0,2010,7,9,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
1.5,16.1,0.0,0.0,0.0,4,46.0,7,6,6.0,28.0,96.0,61.0,1024.1,1019.5,0.0,8.0,5.0,15.0,0.0,1.0,2010,7,10,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
5.0,15.4,13.4,0.0,0.0,4,28.0,14,8,4.0,11.0,99.0,62.0,1020.6,1019.6,8.0,1.0,11.8,15.2,1.0,0.0,2010,7,11,6,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
3.5,15.3,0.2,0.0,0.0,10,13.0,1,0,9.0,0.0,99.0,62.0,1024.3,1021.0,8.0,0.0,5.9,15.1,0.0,0.0,2010,7,12,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
3.5,16.3,0.0,0.0,0.0,15,59.0,8,1,7.0,13.0,98.0,93.0,1016.8,1008.9,8.0,8.0,6.2,12.0,0.0,1.0,2010,7,13,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
6.2,10.0,21.4,0.0,0.0,8,57.0,8,8,24.0,19.0,82.0,91.0,1009.2,1008.7,8.0,8.0,8.5,9.1,1.0,1.0,2010,7,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
3.4,12.2,11.0,0.0,0.0,15,43.0,14,14,13.0,15.0,85.0,63.0,1020.2,1022.0,0.0,6.0,6.9,11.4,1.0,0.0,2010,7,15,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
0.6,13.1,0.0,0.0,0.0,2,48.0,6,7,2.0,2.0,99.0,56.0,1028.7,1026.3,8.0,2.0,2.9,13.0,0.0,0.0,2010,7,16,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
-0.4,11.5,0.0,0.0,0.0,1,15.0,3,0,6.0,0.0,99.0,69.0,1029.2,1025.9,8.0,4.0,2.8,10.8,0.0,0.0,2010,7,17,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
0.7,12.8,0.0,0.0,0.0,2,24.0,5,4,9.0,13.0,96.0,59.0,1023.1,1018.7,0.0,1.0,5.2,12.1,0.0,1.0,2010,7,18,6,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
5.0,13.5,1.6,0.0,0.0,8,20.0,9,9,4.0,4.0,99.0,61.0,1018.8,1017.8,8.0,8.0,7.7,13.4,1.0,0.0,2010,7,19,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
0.5,11.6,0.2,0.0,0.0,15,19.0,11,15,7.0,11.0,99.0,62.0,1025.4,1024.0,8.0,1.0,3.1,11.5,0.0,0.0,2010,7,20,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
0.6,12.9,0.0,0.0,0.0,14,17.0,0,12,0.0,7.0,99.0,58.0,1029.3,1027.1,8.0,0.0,2.9,12.5,0.0,0.0,2010,7,21,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
-0.5,13.8,0.0,0.0,0.0,13,19.0,0,13,0.0,11.0,89.0,51.0,1032.7,1030.7,7.0,1.0,4.0,12.4,0.0,0.0,2010,7,22,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
0.1,15.7,0.0,0.0,0.0,14,17.0,1,14,7.0,9.0,99.0,61.0,1035.5,1032.0,8.0,0.0,4.1,15.2,0.0,0.0,2010,7,23,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
1.0,14.6,0.0,0.0,0.0,14,22.0,2,14,6.0,13.0,99.0,60.0,1032.1,1028.9,8.0,0.0,4.5,14.2,0.0,0.0,2010,7,24,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
2.5,14.3,0.2,0.0,0.0,14,20.0,9,4,4.0,2.0,99.0,58.0,1031.7,1029.1,8.0,0.0,4.5,13.8,0.0,0.0,2010,7,25,6,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
1.9,14.9,0.2,0.0,0.0,16,19.0,0,14,0.0,9.0,99.0,52.0,1035.9,1034.1,2.0,0.0,3.7,14.6,0.0,0.0,2010,7,26,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
-1.2,15.0,0.2,0.0,0.0,11,15.0,0,3,0.0,7.0,85.0,52.0,1036.1,1031.5,0.0,0.0,4.0,14.7,0.0,0.0,2010,7,27,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
2.1,12.6,0.0,0.0,0.0,3,15.0,4,3,4.0,6.0,80.0,67.0,1027.8,1022.3,0.0,8.0,5.8,12.2,0.0,1.0,2010,7,28,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
5.8,14.8,6.2,0.0,0.0,8,20.0,0,16,0.0,9.0,99.0,80.0,1018.5,1014.9,8.0,8.0,10.3,14.0,1.0,0.0,2010,7,29,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
8.9,14.9,0.0,0.0,0.0,6,30.0,2,4,2.0,13.0,91.0,86.0,1015.5,1013.5,8.0,8.0,11.1,14.1,0.0,1.0,2010,7,30,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
7.5,12.3,2.2,0.0,0.0,14,30.0,16,8,4.0,19.0,100.0,85.0,1013.7,1015.6,8.0,8.0,11.1,11.6,1.0,1.0,2010,7,31,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
7.5,10.1,4.2,0.0,0.0,15,41.0,4,16,20.0,11.0,86.0,93.0,1016.3,1014.6,8.0,8.0,9.3,7.3,1.0,1.0,2010,8,1,6,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
5.4,14.7,18.6,0.0,0.0,14,39.0,14,16,15.0,19.0,85.0,56.0,1019.5,1018.7,4.0,8.0,7.8,13.7,1.0,0.0,2010,8,2,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
1.2,15.7,0.0,0.0,0.0,15,28.0,0,15,0.0,15.0,86.0,51.0,1023.2,1020.1,0.0,0.0,6.4,15.5,0.0,0.0,2010,8,3,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
1.2,9.6,0.0,0.0,0.0,0,0.0,0,4,0.0,7.0,94.0,71.0,1019.8,1017.0,8.0,8.0,5.5,9.2,0.0,0.0,2010,8,4,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
0.0,11.8,0.0,0.0,0.0,16,28.0,4,15,2.0,19.0,97.0,65.0,1019.5,1018.3,7.0,4.0,6.7,11.3,0.0,0.0,2010,8,5,3,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
0.7,12.6,0.2,0.0,0.0,8,22.0,10,15,6.0,13.0,99.0,59.0,1024.5,1022.8,8.0,1.0,3.2,12.2,0.0,0.0,2010,8,6,4,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
-0.6,13.1,0.2,0.0,0.0,3,15.0,0,13,0.0,9.0,83.0,54.0,1026.9,1023.3,0.0,8.0,4.6,12.7,0.0,0.0,2010,8,7,5,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
-1.3,12.6,0.0,0.0,0.0,11,15.0,0,3,0.0,9.0,86.0,58.0,1022.2,1018.8,0.0,8.0,4.3,12.2,0.0,0.0,2010,8,8,6,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
0.3,15.5,0.0,0.0,0.0,1,31.0,8,5,6.0,15.0,79.0,47.0,1022.4,1019.0,0.0,0.0,6.0,14.9,0.0,1.0,2010,8,9,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
4.4,16.0,7.2,0.0,0.0,7,41.0,1,4,9.0,15.0,86.0,77.0,1013.9,1008.7,8.0,8.0,9.7,15.2,1.0,1.0,2010,8,10,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
7.2,10.4,8.2,0.0,0.0,6,33.0,5,4,11.0,13.0,96.0,85.0,1006.2,1000.1,8.0,8.0,7.7,10.0,1.0,1.0,2010,8,11,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
4.5,14.9,10.8,0.0,0.0,13,50.0,14,16,19.0,28.0,91.0,45.0,1005.7,1008.0,8.0,0.0,9.2,14.7,1.0,0.0,2010,8,12,3,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
1.6,15.0,0.0,0.0,0.0,14,20.0,0,13,0.0,9.0,99.0,56.0,1016.7,1013.5,8.0,1.0,6.5,14.5,0.0,0.0,2010,8,13,4,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3.2,13.0,0.0,0.0,0.0,2,41.0,5,5,15.0,24.0,85.0,67.0,1014.4,1006.9,7.0,0.0,8.9,12.7,0.0,1.0,2010,8,14,5,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
7.2,12.1,1.8,0.0,0.0,15,46.0,6,4,11.0,13.0,83.0,94.0,1004.5,1004.4,8.0,8.0,10.7,10.9,1.0,1.0,2010,8,15,6,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
6.4,11.8,10.2,0.0,0.0,14,56.0,4,14,17.0,24.0,94.0,65.0,1013.8,1013.8,8.0,6.0,7.7,11.3,1.0,1.0,2010,8,16,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
-1.0,12.1,3.8,0.0,0.0,1,15.0,0,5,0.0,9.0,87.0,55.0,1024.1,1020.4,0.0,1.0,4.5,11.3,1.0,0.0,2010,8,17,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
1.3,11.8,0.2,0.0,0.0,2,31.0,0,5,0.0,20.0,92.0,86.0,1016.9,1006.3,4.0,8.0,5.0,8.7,0.0,1.0,2010,8,18,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
5.0,15.1,15.4,0.0,0.0,8,57.0,7,8,15.0,30.0,85.0,56.0,1008.2,1007.8,8.0,6.0,11.6,14.5,1.0,1.0,2010,8,19,3,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
4.5,11.7,2.0,0.0,0.0,14,46.0,15,15,20.0,30.0,82.0,58.0,1015.7,1014.8,4.0,5.0,6.4,10.4,1.0,0.0,2010,8,20,4,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
6.3,12.9,0.0,0.0,0.0,15,39.0,15,14,17.0,19.0,86.0,68.0,1018.7,1017.8,8.0,3.0,7.0,12.0,0.0,0.0,2010,8,21,5,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
2.1,15.3,0.2,0.0,0.0,4,26.0,1,8,7.0,15.0,87.0,49.0,1024.0,1020.5,0.0,6.0,7.6,14.3,0.0,0.0,2010,8,22,6,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
4.1,12.8,0.2,0.0,0.0,8,17.0,11,15,6.0,7.0,91.0,61.0,1017.7,1012.6,8.0,8.0,6.4,12.0,0.0,1.0,2010,8,23,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
6.4,13.3,1.8,0.0,0.0,15,67.0,8,7,19.0,22.0,90.0,55.0,1013.2,1010.3,8.0,8.0,9.4,11.7,1.0,1.0,2010,8,24,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
4.2,10.7,1.8,0.0,0.0,15,65.0,15,7,13.0,24.0,87.0,65.0,1010.9,1005.5,8.0,8.0,5.4,10.1,1.0,1.0,2010,8,25,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
5.4,11.8,9.6,0.0,0.0,8,50.0,7,15,20.0,15.0,84.0,70.0,1003.1,1001.0,8.0,8.0,7.3,11.2,1.0,1.0,2010,8,26,3,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
6.8,13.4,4.0,0.0,0.0,8,43.0,15,16,20.0,20.0,75.0,55.0,1009.5,1012.2,0.0,0.0,9.0,12.3,1.0,0.0,2010,8,27,4,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
0.9,14.4,0.0,0.0,0.0,16,22.0,2,14,6.0,4.0,99.0,58.0,1024.4,1024.0,8.0,3.0,4.1,13.3,0.0,0.0,2010,8,28,5,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
1.9,15.2,0.0,0.0,0.0,16,15.0,14,8,2.0,6.0,85.0,57.0,1029.6,1027.2,5.0,7.0,7.1,14.1,0.0,0.0,2010,8,29,6,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
2.3,15.4,0.0,0.0,0.0,15,20.0,0,8,0.0,9.0,84.0,51.0,1028.9,1025.2,0.0,0.0,7.4,15.2,0.0,0.0,2010,8,30,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2.9,14.2,0.0,0.0,0.0,4,20.0,9,5,6.0,13.0,89.0,61.0,1024.8,1020.4,0.0,6.0,7.2,13.4,0.0,0.0,2010,8,31,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
7.1,15.1,0.0,0.0,0.0,8,17.0,12,13,7.0,6.0,86.0,71.0,1015.8,1014.9,7.0,8.0,11.2,14.2,0.0,0.0,2010,9,1,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
10.0,16.8,0.8,0.0,0.0,11,33.0,0,14,0.0,9.0,92.0,68.0,1016.5,1016.0,7.0,5.0,10.9,16.1,0.0,0.0,2010,9,2,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
7.1,17.6,0.0,0.0,0.0,10,26.0,11,1,17.0,17.0,65.0,55.0,1022.1,1017.5,0.0,0.0,10.2,17.2,0.0,1.0,2010,9,3,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
10.1,17.7,21.8,0.0,0.0,4,70.0,5,4,24.0,24.0,96.0,87.0,1004.7,999.0,8.0,8.0,15.1,14.8,1.0,1.0,2010,9,4,5,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
9.8,14.2,20.8,0.0,0.0,7,72.0,8,14,22.0,19.0,81.0,67.0,1011.7,1013.8,8.0,7.0,10.6,13.2,1.0,1.0,2010,9,5,6,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
6.8,12.8,2.4,0.0,0.0,8,50.0,8,14,11.0,13.0,89.0,64.0,1019.7,1018.7,8.0,6.0,9.5,12.5,1.0,1.0,2010,9,6,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
2.3,15.1,1.2,0.0,0.0,13,52.0,10,16,7.0,11.0,83.0,49.0,1026.2,1024.3,0.0,1.0,8.0,14.7,1.0,0.0,2010,9,7,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
1.7,15.9,0.0,0.0,0.0,6,24.0,3,2,7.0,13.0,74.0,51.0,1026.9,1022.6,0.0,7.0,8.8,14.6,0.0,0.0,2010,9,8,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
7.2,14.7,0.0,0.0,0.0,2,39.0,10,2,7.0,11.0,76.0,90.0,1015.6,1009.7,8.0,8.0,11.1,11.9,0.0,1.0,2010,9,9,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
8.1,14.0,24.8,0.0,0.0,14,50.0,15,14,28.0,22.0,91.0,86.0,1004.5,1006.0,8.0,8.0,10.9,11.0,1.0,1.0,2010,9,10,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
2.6,15.9,3.2,0.0,0.0,15,35.0,9,15,7.0,13.0,88.0,54.0,1020.2,1019.2,0.0,8.0,8.4,15.8,1.0,0.0,2010,9,11,5,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
4.5,16.3,0.0,0.0,0.0,4,22.0,3,8,9.0,6.0,84.0,51.0,1022.5,1017.5,0.0,8.0,10.2,15.4,0.0,0.0,2010,9,12,6,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
6.0,18.7,0.4,0.0,0.0,14,31.0,1,15,7.0,17.0,88.0,47.0,1017.1,1014.8,0.0,1.0,11.4,18.2,0.0,0.0,2010,9,13,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
5.8,19.0,0.0,0.0,0.0,16,46.0,10,10,19.0,7.0,76.0,50.0,1014.7,1010.3,0.0,0.0,12.2,18.1,0.0,0.0,2010,9,14,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
5.5,13.6,0.0,0.0,0.0,16,43.0,14,15,20.0,24.0,68.0,58.0,1015.2,1015.6,0.0,7.0,9.5,13.4,0.0,0.0,2010,9,15,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
7.5,13.4,0.0,0.0,0.0,16,54.0,14,14,20.0,28.0,64.0,49.0,1019.2,1017.0,6.0,3.0,10.2,13.1,0.0,0.0,2010,9,16,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
4.3,14.3,0.2,0.0,0.0,13,39.0,14,16,13.0,20.0,76.0,54.0,1024.0,1021.9,0.0,5.0,8.8,13.7,0.0,0.0,2010,9,17,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
3.3,13.9,0.0,0.0,0.0,14,31.0,15,14,11.0,19.0,67.0,60.0,1021.8,1018.8,6.0,8.0,9.8,13.5,0.0,0.0,2010,9,18,5,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
2.4,16.4,0.0,0.0,0.0,14,30.0,1,14,2.0,17.0,90.0,55.0,1022.7,1020.8,8.0,2.0,9.0,16.2,0.0,0.0,2010,9,19,6,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
