MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Year,Month,Day,DayOfWeek,Hour,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
10.1,14.3,1.6,2.0,2.7,14,57.0,7,8,26.0,22.0,73.0,61.0,1006.5,1004.8,7.0,7.0,11.2,13.3,1.0,1.0,2009,6,8,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
7.1,12.6,3.2,2.4,2.7,14,70.0,4,16,22.0,37.0,87.0,57.0,1006.9,1006.0,7.0,7.0,7.9,11.9,1.0,1.0,2009,6,9,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
5.7,12.7,7.0,2.8,3.2,13,56.0,16,11,26.0,28.0,88.0,71.0,1019.2,1021.0,7.0,7.0,7.1,10.2,1.0,1.0,2009,6,10,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
6.0,12.4,6.6,2.0,0.1,14,31.0,14,16,20.0,13.0,74.0,55.0,1025.6,1023.0,7.0,7.0,8.4,12.2,1.0,0.0,2009,6,11,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
5.3,10.8,0.0,0.4,4.7,4,61.0,4,6,31.0,30.0,71.0,57.0,1022.6,1019.2,4.0,7.0,6.9,10.1,0.0,0.0,2009,6,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
6.9,13.0,0.0,2.8,1.8,4,80.0,4,4,30.0,43.0,64.0,51.0,1013.6,1008.9,7.0,7.0,9.4,12.3,0.0,0.0,2009,6,13,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
8.3,16.2,0.2,2.0,1.4,4,52.0,4,6,28.0,13.0,68.0,52.0,1009.9,1008.2,5.0,7.0,10.0,15.3,0.0,0.0,2009,6,14,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
5.6,15.7,0.0,1.8,8.5,9,26.0,3,9,6.0,17.0,82.0,63.0,1014.3,1014.4,2.0,2.0,7.2,15.2,0.0,0.0,2009,6,15,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
7.2,14.5,0.0,0.8,4.7,9,19.0,13,12,7.0,7.0,88.0,66.0,1023.8,1023.5,7.0,5.0,9.4,13.4,0.0,0.0,2009,6,16,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
6.0,13.5,0.0,0.6,4.6,13,20.0,16,12,4.0,11.0,92.0,73.0,1029.3,1028.0,8.0,5.0,8.8,11.8,0.0,0.0,2009,6,17,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
4.6,17.6,0.0,0.8,8.6,4,31.0,15,4,2.0,20.0,92.0,46.0,1030.7,1028.1,7.0,2.0,5.4,16.4,0.0,0.0,2009,6,18,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
5.1,18.2,0.0,2.0,7.7,6,44.0,4,4,17.0,24.0,79.0,44.0,1029.7,1025.7,6.0,5.0,7.0,16.7,0.0,0.0,2009,6,19,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
6.9,15.3,0.0,3.2,0.3,6,59.0,4,4,17.0,43.0,61.0,67.0,1022.2,1017.7,7.0,8.0,10.8,14.0,0.0,0.0,2009,6,20,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
10.8,16.1,0.0,1.2,0.0,4,41.0,4,6,19.0,15.0,99.0,75.0,1019.3,1018.0,7.0,7.0,11.0,15.5,0.0,1.0,2009,6,21,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
9.9,17.6,1.2,1.4,8.9,4,48.0,4,6,28.0,26.0,82.0,51.0,1019.0,1017.0,2.0,1.0,10.4,17.4,1.0,0.0,2009,6,22,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
8.6,16.6,0.0,1.8,1.5,4,56.0,5,6,26.0,22.0,77.0,61.0,1017.5,1013.4,7.0,7.0,11.1,16.1,0.0,1.0,2009,6,23,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
11.0,17.6,1.6,0.6,7.8,4,37.0,4,4,20.0,11.0,75.0,49.0,1014.0,1012.1,6.0,4.0,11.3,16.9,1.0,0.0,2009,6,24,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
5.5,15.0,0.0,2.6,3.8,14,39.0,4,7,15.0,6.0,84.0,67.0,1013.7,1010.0,6.0,6.0,7.2,13.6,0.0,0.0,2009,6,25,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
7.1,16.4,0.0,1.4,7.8,4,48.0,4,4,31.0,26.0,81.0,57.0,1009.3,1006.8,3.0,6.0,10.6,15.5,0.0,0.0,2009,6,26,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
7.9,14.9,0.0,1.6,1.1,4,20.0,0,16,0.0,2.0,82.0,70.0,1008.3,1006.1,5.0,6.0,8.4,13.1,0.0,0.0,2009,6,27,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
5.0,16.1,0.0,1.8,6.5,4,61.0,4,4,15.0,22.0,89.0,59.0,1006.6,1004.0,6.0,7.0,5.7,14.0,0.0,0.0,2009,6,28,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
5.6,17.8,0.0,1.6,7.0,4,59.0,4,4,31.0,33.0,76.0,60.0,1006.4,1005.2,6.0,3.0,13.0,16.7,0.0,0.0,2009,6,29,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
13.0,19.4,0.0,4.0,4.8,4,91.0,6,4,50.0,52.0,61.0,50.0,999.0,989.9,7.0,7.0,15.9,18.1,0.0,1.0,2009,6,30,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
10.9,15.6,2.6,4.2,6.9,15,65.0,7,8,35.0,39.0,67.0,47.0,998.7,998.1,6.0,7.0,12.2,15.4,1.0,0.0,2009,7,1,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
9.5,13.5,0.2,2.6,0.2,14,52.0,7,8,20.0,19.0,68.0,65.0,1005.2,1002.4,7.0,8.0,10.6,12.6,0.0,1.0,2009,7,2,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
8.1,13.3,7.2,1.0,3.2,16,56.0,16,12,30.0,24.0,84.0,77.0,1009.2,1011.8,6.0,7.0,9.0,11.4,1.0,1.0,2009,7,3,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
8.9,15.1,1.2,0.8,2.4,13,57.0,16,16,20.0,35.0,83.0,65.0,1016.2,1015.1,5.0,7.0,11.0,14.5,1.0,0.0,2009,7,4,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
8.8,13.2,1.0,1.8,3.2,13,41.0,13,12,17.0,19.0,80.0,77.0,1021.8,1021.1,7.0,7.0,9.2,11.0,0.0,0.0,2009,7,5,6,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
7.1,13.7,0.0,2.0,4.9,16,46.0,14,12,24.0,20.0,76.0,69.0,1022.2,1021.5,3.0,7.0,8.4,12.6,0.0,0.0,2009,7,6,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
7.6,14.2,0.4,0.4,9.1,4,33.0,7,16,6.0,9.0,75.0,47.0,1026.5,1024.3,0.0,0.0,7.9,13.4,0.0,0.0,2009,7,7,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
3.4,15.0,0.0,1.6,8.8,6,43.0,4,4,11.0,22.0,79.0,42.0,1029.0,1027.2,8.0,4.0,4.8,14.6,0.0,0.0,2009,7,8,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
4.2,16.9,0.0,2.2,8.3,4,50.0,6,4,13.0,19.0,74.0,45.0,1030.3,1027.1,6.0,3.0,6.3,15.6,0.0,0.0,2009,7,9,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
5.8,15.1,0.0,2.4,0.7,6,63.0,4,6,20.0,31.0,72.0,55.0,1025.5,1020.5,7.0,8.0,9.3,14.0,0.0,1.0,2009,7,10,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
9.3,14.3,2.2,3.8,1.1,0,0.0,4,4,50.0,57.0,56.0,56.0,1012.9,1008.6,7.0,7.0,13.7,13.9,1.0,0.0,2009,7,11,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
10.8,15.7,0.6,0.8,2.6,8,59.0,7,8,28.0,30.0,77.0,51.0,1005.1,1002.6,5.0,6.0,11.6,15.5,0.0,0.0,2009,7,12,6,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
9.0,15.6,0.0,3.6,3.8,14,50.0,4,7,22.0,24.0,76.0,60.0,1003.8,1001.7,7.0,7.0,10.2,14.7,0.0,0.0,2009,7,13,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
8.1,13.9,1.0,1.2,2.0,4,37.0,4,4,24.0,15.0,76.0,57.0,1004.3,1003.5,7.0,7.0,9.0,12.7,0.0,0.0,2009,7,14,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
9.0,13.6,0.0,2.4,2.6,4,30.0,4,9,15.0,7.0,78.0,49.0,1010.3,1010.4,7.0,5.0,9.9,13.3,0.0,0.0,2009,7,15,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
6.5,14.7,0.0,0.6,6.6,9,28.0,16,9,9.0,19.0,72.0,63.0,1017.2,1017.1,7.0,2.0,9.3,12.6,0.0,0.0,2009,7,16,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
5.0,15.0,0.0,1.0,7.2,4,30.0,4,5,9.0,2.0,85.0,55.0,1022.7,1020.4,3.0,7.0,6.6,13.7,0.0,0.0,2009,7,17,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
6.6,13.6,0.0,1.4,5.4,4,63.0,4,4,28.0,41.0,72.0,58.0,1019.2,1014.9,4.0,7.0,8.3,11.8,0.0,0.0,2009,7,18,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
8.2,15.5,0.0,3.0,9.1,4,63.0,4,4,31.0,39.0,68.0,57.0,1016.6,1014.9,3.0,7.0,10.8,14.4,0.0,0.0,2009,7,19,6,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
10.8,19.0,0.0,5.8,8.6,4,74.0,4,4,48.0,46.0,48.0,31.0,1015.8,1011.4,6.0,6.0,12.8,19.0,0.0,0.0,2009,7,20,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
12.8,19.6,0.0,8.0,6.1,4,78.0,4,4,50.0,54.0,36.0,28.0,1012.9,1007.0,5.0,5.0,13.7,18.4,0.0,0.0,2009,7,21,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
12.3,16.8,0.0,4.0,2.8,7,57.0,8,15,33.0,35.0,56.0,82.0,1003.8,1002.4,3.0,7.0,13.3,12.6,0.0,1.0,2009,7,22,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
7.1,14.5,15.6,3.4,6.0,9,41.0,16,13,20.0,13.0,82.0,51.0,1017.8,1020.8,7.0,5.0,8.3,14.1,1.0,0.0,2009,7,23,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
3.9,13.3,0.0,1.8,6.1,4,59.0,7,7,22.0,22.0,77.0,43.0,1024.9,1022.4,1.0,7.0,5.7,12.8,0.0,0.0,2009,7,24,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
5.7,13.6,0.0,3.4,5.6,4,65.0,4,4,43.0,28.0,57.0,49.0,1022.9,1020.0,7.0,5.0,9.7,12.3,0.0,0.0,2009,7,25,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
7.4,15.7,0.0,4.0,7.2,4,56.0,4,7,33.0,19.0,66.0,39.0,1015.4,1012.2,6.0,7.0,8.6,14.6,0.0,0.0,2009,7,26,6,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
8.6,16.4,0.0,2.8,5.1,14,56.0,4,14,30.0,28.0,64.0,68.0,1015.8,1015.7,4.0,7.0,10.0,14.0,0.0,0.0,2009,7,27,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
8.5,15.1,0.0,2.8,7.2,7,44.0,4,7,20.0,28.0,72.0,58.0,1021.6,1020.3,1.0,7.0,9.4,14.0,0.0,0.0,2009,7,28,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
9.4,16.4,0.0,1.2,4.4,14,37.0,4,14,13.0,20.0,71.0,52.0,1024.0,1023.1,6.0,7.0,12.3,16.0,0.0,0.0,2009,7,29,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434
10.2,16.1,0.4,2.2,3.9,14,37.0,4,7,20.0,20.0,73.0,52.0,1023.0,1019.0,7.0,7.0,11.3,15.4,0.0,1.0,2009,7,30,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
9.3,16.2,7.2,3.4,6.5,14,41.0,8,16,17.0,24.0,74.0,46.0,1020.8,1020.1,3.0,5.0,10.6,14.9,1.0,0.0,2009,7,31,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
10.6,16.6,0.2,1.6,3.8,14,44.0,4,14,17.0,24.0,64.0,53.0,1023.9,1022.7,6.0,7.0,11.9,15.8,0.0,0.0,2009,8,1,5,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
11.3,16.9,0.4,2.4,3.4,7,63.0,7,4,28.0,30.0,69.0,46.0,1024.4,1020.1,7.0,7.0,13.1,15.5,0.0,1.0,2009,8,2,6,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
8.8,15.4,3.2,3.6,7.1,14,93.0,14,8,20.0,13.0,65.0,35.0,1022.4,1021.9,1.0,6.0,9.9,14.8,1.0,0.0,2009,8,3,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8.5,15.0,0.0,3.8,2.5,4,50.0,4,8,35.0,24.0,58.0,62.0,1017.7,1015.6,7.0,7.0,10.2,14.5,0.0,1.0,2009,8,4,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
8.3,16.6,5.2,1.4,7.2,4,50.0,4,7,28.0,19.0,75.0,55.0,1019.5,1016.6,6.0,7.0,10.2,15.8,1.0,0.0,2009,8,5,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
10.1,19.1,0.0,4.4,1.1,4,80.0,4,4,50.0,44.0,50.0,45.0,1014.1,1009.4,7.0,7.0,14.7,17.5,0.0,0.0,2009,8,6,3,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
11.0,14.6,1.0,4.6,7.9,13,87.0,16,13,35.0,31.0,65.0,41.0,1012.3,1018.3,4.0,4.0,11.4,13.5,0.0,0.0,2009,8,7,4,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
3.8,16.5,0.0,3.8,9.7,4,41.0,4,8,24.0,22.0,67.0,29.0,1024.8,1020.8,1.0,7.0,6.6,15.7,0.0,0.0,2009,8,8,5,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
6.6,14.6,0.0,4.8,3.8,4,61.0,4,4,37.0,35.0,54.0,39.0,1018.9,1016.3,7.0,7.0,9.0,12.7,0.0,0.0,2009,8,9,6,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
9.0,13.8,0.0,3.2,0.0,4,35.0,4,1,13.0,17.0,68.0,50.0,1017.7,1012.5,8.0,7.0,9.6,12.6,0.0,0.0,2009,8,10,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
9.5,16.2,0.6,1.2,2.7,4,48.0,14,5,7.0,7.0,80.0,59.0,1009.3,1008.3,8.0,7.0,10.8,14.6,0.0,1.0,2009,8,11,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
6.0,14.5,5.8,0.6,0.8,11,26.0,8,9,11.0,17.0,89.0,83.0,1011.6,1010.4,8.0,8.0,9.7,13.7,1.0,0.0,2009,8,12,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
9.3,18.5,0.4,0.6,7.6,16,37.0,4,13,17.0,11.0,81.0,61.0,1014.6,1013.3,2.0,7.0,11.1,16.7,0.0,0.0,2009,8,13,3,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
8.9,19.1,1.0,1.8,9.7,4,61.0,4,5,13.0,20.0,71.0,39.0,1019.9,1016.7,6.0,5.0,12.3,19.0,0.0,0.0,2009,8,14,4,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
10.5,19.3,0.0,4.0,6.5,4,89.0,4,4,61.0,59.0,58.0,46.0,1015.0,1010.3,5.0,2.0,12.7,18.2,0.0,0.0,2009,8,15,5,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
12.7,17.2,0.0,7.4,5.6,4,98.0,4,8,50.0,28.0,49.0,49.0,1001.0,1001.5,7.0,6.0,16.8,16.0,0.0,1.0,2009,8,16,6,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
9.7,17.0,5.4,4.0,8.4,8,61.0,15,14,28.0,26.0,58.0,26.0,1015.2,1018.0,2.0,7.0,11.2,16.9,1.0,0.0,2009,8,17,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
8.4,16.7,0.0,3.8,7.9,4,41.0,7,6,19.0,22.0,68.0,50.0,1027.3,1024.9,6.0,3.0,10.9,15.8,0.0,0.0,2009,8,18,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
9.8,18.6,0.0,2.6,7.8,4,69.0,4,4,31.0,37.0,59.0,40.0,1024.3,1019.5,0.0,3.0,12.4,18.0,0.0,1.0,2009,8,19,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
11.1,18.2,2.8,6.0,6.3,4,70.0,6,4,22.0,43.0,84.0,43.0,1018.0,1010.8,7.0,6.0,11.2,17.5,1.0,0.0,2009,8,20,3,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
11.1,18.8,1.0,3.4,7.3,14,93.0,4,16,39.0,43.0,61.0,40.0,994.5,999.0,7.0,6.0,15.5,14.3,0.0,0.0,2009,8,21,4,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
6.6,16.3,0.2,4.4,10.0,4,63.0,4,4,24.0,37.0,62.0,36.0,1008.7,1005.8,0.0,6.0,9.2,15.1,0.0,0.0,2009,8,22,5,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
9.2,19.0,0.0,4.0,10.6,4,69.0,4,4,35.0,46.0,69.0,49.0,1007.1,1002.3,1.0,4.0,12.4,17.9,0.0,0.0,2009,8,23,6,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
11.1,17.5,0.2,5.6,8.8,8,72.0,15,8,43.0,41.0,77.0,33.0,999.5,996.2,5.0,7.0,11.8,16.5,0.0,1.0,2009,8,24,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
7.1,14.8,5.6,6.8,7.6,15,104.0,8,7,24.0,43.0,55.0,45.0,1004.5,999.1,1.0,6.0,10.0,14.6,1.0,1.0,2009,8,25,1,0,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336
7.7,15.7,4.0,6.4,5.8,14,59.0,4,7,39.0,30.0,65.0,45.0,1009.5,1007.7,4.0,7.0,8.7,14.9,1.0,0.0,2009,8,26,2,0,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
8.5,18.8,0.0,4.6,7.8,8,61.0,7,7,31.0,33.0,62.0,38.0,1012.1,1009.1,1.0,6.0,11.7,18.0,0.0,0.0,2009,8,27,3,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419
10.7,19.7,0.0,4.8,8.6,4,56.0,4,6,31.0,26.0,66.0,45.0,1012.7,1009.5,3.0,6.0,13.1,19.5,0.0,0.0,2009,8,28,4,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
12.3,15.5,0.0,6.0,0.5,4,72.0,4,14,43.0,19.0,70.0,63.0,997.7,996.9,7.0,7.0,14.3,15.2,0.0,1.0,2009,8,29,5,0,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
6.7,16.0,4.2,1.6,6.6,14,59.0,14,15,28.0,37.0,57.0,43.0,1011.8,1011.7,3.0,7.0,9.2,14.9,1.0,0.0,2009,8,30,6,0,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
9.1,16.6,0.0,2.8,3.6,15,56.0,15,14,30.0,30.0,62.0,73.0,1014.2,1013.5,7.0,7.0,13.0,13.6,0.0,1.0,2009,8,31,0,0,-0.8660254037844384,-0.5000000000000004,0.0,1.0
7.5,16.0,1.6,2.2,8.3,15,39.0,7,4,15.0,19.0,49.0,32.0,1021.8,1020.5,3.0,6.0,11.4,15.3,1.0,0.0,2009,9,1,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
8.6,19.7,0.0,5.8,10.8,4,69.0,4,4,41.0,33.0,53.0,32.0,1021.4,1017.3,1.0,2.0,11.9,18.5,0.0,0.0,2009,9,2,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
11.9,21.9,0.0,7.2,8.8,4,72.0,4,7,43.0,50.0,31.0,44.0,1010.6,1006.9,1.0,7.0,18.0,20.4,0.0,1.0,2009,9,3,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
9.8,17.3,1.4,5.4,6.5,16,72.0,7,8,26.0,24.0,59.0,55.0,1010.9,1009.8,3.0,7.0,13.3,13.6,1.0,1.0,2009,9,4,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
6.5,17.2,2.6,3.6,9.1,15,46.0,4,8,28.0,22.0,65.0,31.0,1016.1,1014.6,1.0,6.0,11.2,16.7,1.0,0.0,2009,9,5,5,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
8.1,16.7,0.0,4.2,1.2,4,67.0,6,4,31.0,43.0,53.0,36.0,1013.7,1007.9,7.0,7.0,11.9,16.0,0.0,0.0,2009,9,6,6,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
9.6,15.9,0.8,2.8,3.0,6,39.0,4,12,19.0,13.0,70.0,64.0,1003.8,1003.4,7.0,7.0,12.4,14.9,0.0,1.0,2009,9,7,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
10.2,15.3,4.8,1.0,4.8,12,57.0,13,12,28.0,35.0,82.0,80.0,1011.9,1012.2,7.0,7.0,12.3,12.7,1.0,0.0,2009,9,8,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
9.7,14.4,0.8,2.6,0.8,13,48.0,16,13,28.0,28.0,71.0,57.0,1014.5,1013.6,7.0,7.0,11.4,14.1,0.0,0.0,2009,9,9,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
10.5,14.8,0.0,3.2,2.8,0,0.0,14,16,19.0,11.0,57.0,48.0,1018.0,1017.6,8.0,7.0,11.6,14.3,0.0,0.0,2009,9,10,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
7.7,22.5,0.0,5.2,9.1,4,100.0,4,4,57.0,76.0,53.0,34.0,1016.5,1010.5,3.0,6.0,13.0,19.8,0.0,0.0,2009,9,11,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
13.0,29.9,0.0,9.8,6.0,4,83.0,4,4,43.0,46.0,0.0,0.0,1012.9,1006.2,7.0,7.0,17.9,29.0,0.0,0.0,2009,9,12,5,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
15.8,19.8,0.0,12.8,2.2,16,67.0,16,7,2.0,30.0,70.0,43.0,1012.8,1010.7,7.0,6.0,15.9,19.1,0.0,0.0,2009,9,13,6,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
6.7,17.0,0.0,5.0,6.4,13,28.0,16,10,17.0,17.0,55.0,39.0,1023.0,1021.2,0.0,6.0,11.4,15.4,0.0,0.0,2009,9,14,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
5.5,20.4,0.0,3.4,10.8,8,33.0,4,4,19.0,20.0,50.0,29.0,1020.9,1017.7,3.0,3.0,11.3,19.6,0.0,0.0,2009,9,15,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
8.0,22.9,0.0,5.8,8.5,4,48.0,4,4,33.0,31.0,38.0,22.0,1020.5,1013.6,2.0,6.0,15.8,22.3,0.0,0.0,2009,9,16,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
15.7,18.9,0.0,8.4,0.0,12,54.0,4,7,31.0,26.0,36.0,88.0,1008.8,1008.2,8.0,8.0,18.3,13.5,0.0,1.0,2009,9,17,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419
10.6,18.5,12.6,4.0,10.2,16,31.0,12,3,9.0,6.0,57.0,44.0,1023.1,1019.0,5.0,0.0,13.2,17.6,1.0,0.0,2009,9,18,4,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191
12.1,20.9,0.0,4.0,6.8,4,69.0,4,7,48.0,39.0,33.0,46.0,1013.9,1011.6,7.0,7.0,16.5,19.8,0.0,1.0,2009,9,19,5,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146
10.4,18.7,2.6,4.0,6.3,16,41.0,14,14,13.0,28.0,65.0,30.0,1015.2,1013.5,7.0,7.0,11.5,17.9,1.0,0.0,2009,9,20,6,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334
8.7,19.7,0.0,4.0,7.6,6,39.0,7,6,4.0,22.0,60.0,37.0,1014.2,1006.3,2.0,7.0,13.6,19.0,0.0,1.0,2009,9,21,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0
10.6,18.9,16.6,6.0,5.5,4,56.0,7,4,13.0,30.0,68.0,52.0,997.0,995.5,7.0,5.0,14.8,18.0,1.0,0.0,2009,9,22,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336
11.6,18.4,0.0,3.0,8.1,13,69.0,16,13,33.0,39.0,62.0,46.0,1001.3,1004.6,7.0,6.0,13.9,17.2,0.0,0.0,2009,9,23,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
