MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Year,Month,Day,DayOfWeek,Hour,Month_sin,Month_cos,DayOfWeek_sin,DayOfWeek_cos
9.9,21.8,0.2,3.2,8.4,14,44.0,15,14,15.0,24.0,99.0,66.0,1020.9,1020.3,7.0,3.0,15.3,19.4,0.0,0.0,2010,3,20,5,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
11.7,20.2,0.2,3.6,8.9,16,50.0,15,13,24.0,26.0,79.0,90.0,1020.7,1022.2,7.0,6.0,16.5,15.3,0.0,1.0,2010,3,21,6,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
6.7,17.9,1.4,3.6,11.0,14,37.0,16,15,6.0,20.0,68.0,52.0,1024.1,1023.5,6.0,3.0,13.3,17.5,1.0,0.0,2010,3,22,0,0,1.0,6.123233995736766e-17,0.0,1.0
12.6,19.6,0.0,4.0,7.2,14,37.0,14,14,17.0,22.0,74.0,59.0,1024.1,1023.8,8.0,7.0,15.4,18.9,0.0,0.0,2010,3,23,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
12.4,21.2,0.8,3.2,6.3,9,22.0,12,9,6.0,11.0,100.0,73.0,1025.7,1023.7,8.0,2.0,14.4,19.3,0.0,0.0,2010,3,24,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
11.1,29.0,0.6,3.4,10.8,14,44.0,4,14,9.0,31.0,92.0,29.0,1018.3,1015.7,1.0,3.0,14.8,27.2,0.0,0.0,2010,3,25,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
14.2,18.1,0.2,7.6,0.1,15,31.0,8,11,13.0,13.0,90.0,100.0,1017.5,1018.8,7.0,8.0,15.3,15.7,0.0,1.0,2010,3,26,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
13.6,16.8,4.2,1.2,0.0,3,39.0,3,3,17.0,15.0,76.0,74.0,1021.4,1020.5,7.0,8.0,15.6,16.0,1.0,1.0,2010,3,27,5,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
11.8,20.4,1.2,0.6,0.1,15,54.0,4,4,9.0,20.0,92.0,94.0,1010.4,1007.2,7.0,7.0,14.6,17.1,1.0,1.0,2010,3,28,6,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
14.4,19.0,6.8,0.4,8.6,15,35.0,13,12,13.0,17.0,86.0,63.0,1015.2,1017.6,6.0,6.0,15.7,17.0,1.0,0.0,2010,3,29,0,0,1.0,6.123233995736766e-17,0.0,1.0
7.2,19.2,0.0,2.6,10.3,13,28.0,12,12,6.0,13.0,99.0,58.0,1024.4,1024.5,2.0,5.0,11.9,18.7,0.0,0.0,2010,3,30,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
5.9,19.3,0.0,3.6,10.3,12,28.0,0,11,0.0,15.0,96.0,64.0,1023.5,1021.2,1.0,4.0,11.8,18.3,0.0,0.0,2010,3,31,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
8.5,19.4,0.0,2.4,6.8,9,28.0,0,11,0.0,13.0,100.0,53.0,1022.1,1022.0,6.0,4.0,14.4,18.9,0.0,0.0,2010,4,1,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
10.3,17.6,0.8,1.6,10.1,3,35.0,11,11,17.0,19.0,77.0,52.0,1024.9,1024.3,6.0,5.0,13.8,16.5,0.0,0.0,2010,4,2,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
10.9,16.8,0.0,4.8,2.6,10,43.0,10,10,17.0,26.0,58.0,65.0,1024.8,1023.5,8.0,8.0,14.1,15.9,0.0,0.0,2010,4,3,5,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
12.7,22.2,0.0,3.0,7.8,3,33.0,2,3,20.0,17.0,78.0,59.0,1021.0,1016.8,0.0,0.0,14.9,21.4,0.0,0.0,2010,4,4,6,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
8.6,25.2,0.2,3.4,9.7,3,24.0,4,11,11.0,13.0,70.0,39.0,1016.1,1013.1,0.0,3.0,16.8,23.3,0.0,0.0,2010,4,5,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
13.7,17.4,0.0,5.4,0.2,0,0.0,7,4,19.0,9.0,87.0,94.0,1011.8,1010.3,8.0,8.0,17.3,16.4,0.0,1.0,2010,4,6,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
12.2,19.4,4.8,0.2,1.4,15,50.0,7,15,13.0,22.0,98.0,85.0,1010.0,1009.1,7.0,8.0,15.3,17.2,1.0,1.0,2010,4,7,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
15.2,18.8,7.0,1.8,3.2,15,41.0,13,0,13.0,0.0,88.0,64.0,1018.9,1018.8,8.0,4.0,16.1,18.1,1.0,0.0,2010,4,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
8.4,15.8,0.0,1.6,0.0,5,28.0,5,5,6.0,7.0,0.0,94.0,1015.2,1010.6,7.0,8.0,0.0,14.9,0.0,1.0,2010,4,9,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
12.7,19.9,4.6,0.6,5.1,8,57.0,8,15,20.0,28.0,89.0,75.0,1008.9,1006.2,3.0,6.0,15.6,18.2,1.0,1.0,2010,4,10,5,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
9.5,15.7,5.6,2.6,8.9,16,65.0,16,16,37.0,37.0,56.0,47.0,1009.0,1012.9,4.0,8.0,12.4,14.7,1.0,0.0,2010,4,11,6,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
9.6,16.0,0.8,3.4,2.2,13,43.0,13,12,19.0,20.0,53.0,50.0,1021.0,1021.8,7.0,6.0,13.8,15.2,0.0,0.0,2010,4,12,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
11.3,14.7,0.0,2.6,0.3,16,24.0,13,16,13.0,19.0,63.0,65.0,1027.5,1025.9,8.0,8.0,13.5,14.1,0.0,0.0,2010,4,13,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
9.4,16.6,0.8,0.8,4.3,14,28.0,14,16,11.0,13.0,93.0,93.0,1025.8,1023.8,7.0,6.0,13.1,13.7,0.0,1.0,2010,4,14,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
11.9,16.3,1.4,1.8,1.5,1,24.0,12,11,9.0,11.0,78.0,82.0,1026.4,1025.2,8.0,7.0,14.2,15.3,1.0,0.0,2010,4,15,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
12.3,21.7,0.0,1.6,10.1,2,28.0,5,9,15.0,11.0,81.0,65.0,1024.6,1021.5,6.0,5.0,14.5,18.7,0.0,0.0,2010,4,16,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
10.0,25.2,0.2,2.4,6.0,4,30.0,6,4,13.0,15.0,75.0,29.0,1022.9,1020.1,5.0,0.0,15.0,24.8,0.0,1.0,2010,4,17,5,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
14.2,21.3,8.2,2.2,5.3,8,39.0,6,6,17.0,15.0,97.0,71.0,1023.1,0.0,8.0,5.0,15.1,20.0,1.0,1.0,2010,4,18,6,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
14.9,19.0,4.4,2.8,0.7,15,31.0,2,2,15.0,20.0,98.0,88.0,1021.6,1018.4,7.0,7.0,15.7,18.1,1.0,1.0,2010,4,19,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
14.2,18.0,3.8,2.0,2.3,14,24.0,13,14,9.0,11.0,0.0,89.0,1019.8,1018.6,7.0,7.0,0.0,17.2,1.0,1.0,2010,4,20,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
8.6,19.7,3.4,0.2,7.4,3,22.0,5,3,9.0,17.0,0.0,82.0,1021.6,1019.3,6.0,3.0,0.0,18.0,1.0,0.0,2010,4,21,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
11.6,26.4,0.2,2.2,10.4,14,37.0,7,14,19.0,17.0,72.0,59.0,1018.4,1015.5,2.0,6.0,19.7,24.0,0.0,1.0,2010,4,22,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
15.1,17.5,1.6,4.2,0.1,8,46.0,8,8,22.0,24.0,91.0,94.0,1013.1,1009.8,8.0,8.0,17.1,17.0,1.0,1.0,2010,4,23,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
14.0,17.0,9.0,1.0,6.5,14,67.0,15,14,31.0,35.0,84.0,61.0,1007.2,1007.3,7.0,6.0,14.8,16.0,1.0,1.0,2010,4,24,5,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
10.9,17.0,2.2,1.8,9.3,16,33.0,13,16,13.0,20.0,60.0,53.0,1018.9,1021.3,3.0,7.0,14.1,15.2,1.0,0.0,2010,4,25,6,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
6.3,18.6,0.2,3.0,6.9,7,43.0,4,7,13.0,24.0,87.0,51.0,1023.2,1018.4,7.0,5.0,9.5,18.0,0.0,1.0,2010,4,26,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0
9.5,16.2,5.8,1.8,7.2,15,43.0,12,16,13.0,19.0,56.0,59.0,1019.3,1018.6,5.0,5.0,12.7,14.7,1.0,0.0,2010,4,27,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
9.2,16.4,0.0,2.4,0.9,15,69.0,8,15,22.0,44.0,89.0,98.0,1015.6,1013.1,7.0,8.0,13.3,15.1,0.0,1.0,2010,4,28,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434
11.4,16.0,4.6,1.2,4.1,16,46.0,16,16,20.0,24.0,87.0,68.0,0.0,1022.7,5.0,7.0,13.3,14.2,1.0,1.0,2010,4,29,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419
8.6,14.8,2.0,1.0,0.3,7,20.0,4,15,11.0,13.0,0.0,83.0,1028.6,1026.5,8.0,8.0,0.0,14.3,1.0,0.0,2010,4,30,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
6.9,21.4,0.4,1.6,9.3,4,50.0,4,8,24.0,30.0,79.0,51.0,1021.0,1017.6,0.0,0.0,13.2,20.9,0.0,0.0,2010,5,1,5,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
12.7,16.9,0.4,2.2,7.6,16,37.0,16,16,24.0,20.0,82.0,55.0,1024.6,1026.0,8.0,0.0,13.7,15.3,0.0,0.0,2010,5,2,6,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
3.9,19.9,0.0,0.8,9.2,4,48.0,4,4,11.0,19.0,88.0,59.0,1023.8,1015.7,2.0,6.0,9.0,18.9,0.0,1.0,2010,5,3,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
8.8,14.7,5.0,3.2,2.7,14,70.0,8,14,17.0,31.0,96.0,74.0,1009.7,1007.9,7.0,7.0,12.1,12.4,1.0,1.0,2010,5,4,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
7.6,14.2,10.0,2.0,2.6,16,63.0,16,15,17.0,24.0,71.0,85.0,1016.5,1015.6,7.0,8.0,11.6,12.5,1.0,1.0,2010,5,5,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
9.8,15.9,3.6,0.0,5.6,14,48.0,16,15,13.0,24.0,70.0,58.0,1020.9,1020.2,6.0,4.0,12.9,15.3,1.0,1.0,2010,5,6,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
12.1,16.4,1.6,2.0,1.7,15,56.0,15,14,31.0,15.0,0.0,97.0,1018.7,1018.8,7.0,7.0,0.0,14.6,1.0,1.0,2010,5,7,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
7.9,17.2,6.4,0.6,1.6,15,39.0,8,15,13.0,22.0,91.0,79.0,1021.9,1019.8,7.0,8.0,13.0,15.7,1.0,0.0,2010,5,8,5,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
13.0,18.4,1.0,0.4,5.5,7,35.0,7,15,17.0,17.0,0.0,93.0,1018.8,1016.3,7.0,7.0,0.0,15.9,0.0,0.0,2010,5,9,6,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
10.4,20.7,0.4,2.0,7.5,7,52.0,4,7,22.0,26.0,74.0,59.0,1011.6,1006.5,2.0,7.0,14.5,19.6,0.0,1.0,2010,5,10,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
5.7,13.4,26.2,4.0,8.2,16,52.0,14,16,26.0,30.0,77.0,63.0,1013.7,1016.8,7.0,4.0,9.7,11.7,1.0,1.0,2010,5,11,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
7.5,14.4,1.4,1.4,7.2,12,35.0,13,13,15.0,11.0,70.0,72.0,1025.0,1025.1,5.0,7.0,11.7,13.7,1.0,1.0,2010,5,12,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
7.7,13.2,1.8,1.0,2.6,14,19.0,7,9,7.0,4.0,99.0,94.0,1026.9,1024.0,7.0,7.0,9.9,11.3,1.0,1.0,2010,5,13,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
7.3,15.7,2.0,1.0,9.2,4,17.0,4,8,9.0,6.0,96.0,65.0,1023.1,1019.1,8.0,6.0,9.7,15.0,1.0,0.0,2010,5,14,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
5.7,16.5,0.0,0.8,9.8,6,19.0,7,4,9.0,6.0,90.0,53.0,1020.7,1017.9,5.0,3.0,9.5,16.1,0.0,0.0,2010,5,15,5,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
4.0,17.0,0.2,1.2,6.3,6,20.0,4,6,9.0,9.0,93.0,54.0,0.0,0.0,1.0,5.0,8.9,16.1,0.0,0.0,2010,5,16,6,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
5.1,18.2,0.0,1.2,9.8,6,19.0,4,16,11.0,9.0,89.0,55.0,1020.9,1018.7,3.0,3.0,9.0,17.3,0.0,0.0,2010,5,17,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
5.2,15.8,0.4,2.2,5.3,14,26.0,6,14,6.0,20.0,0.0,70.0,1021.5,1020.3,6.0,6.0,0.0,15.0,0.0,0.0,2010,5,18,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
7.3,16.4,0.0,0.4,4.3,14,24.0,4,14,7.0,15.0,94.0,77.0,1023.5,1021.6,4.0,7.0,11.0,15.3,0.0,0.0,2010,5,19,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
5.4,16.3,0.2,0.4,9.5,10,26.0,14,9,6.0,9.0,99.0,77.0,1023.3,1021.8,3.0,4.0,10.6,14.3,0.0,1.0,2010,5,20,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
7.8,13.9,1.2,0.8,2.4,2,20.0,4,3,9.0,9.0,92.0,63.0,1025.0,1023.3,7.0,7.0,9.5,12.8,1.0,0.0,2010,5,21,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
2.2,14.9,0.2,0.8,4.3,4,15.0,2,2,4.0,6.0,62.0,46.0,1024.4,1021.7,7.0,0.0,11.8,14.1,0.0,0.0,2010,5,22,5,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
0.7,14.1,0.0,1.0,7.1,6,33.0,4,5,9.0,15.0,89.0,54.0,1020.4,1015.7,1.0,5.0,4.6,13.7,0.0,0.0,2010,5,23,6,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
4.6,12.5,0.4,1.4,0.0,1,30.0,2,1,15.0,11.0,70.0,89.0,1011.5,1008.2,8.0,8.0,11.3,12.3,0.0,1.0,2010,5,24,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
9.6,14.8,2.2,0.6,1.8,10,26.0,1,10,13.0,15.0,94.0,83.0,1008.5,1007.0,8.0,8.0,12.1,14.2,1.0,0.0,2010,5,25,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336
8.9,16.3,0.0,0.6,5.3,2,30.0,1,10,11.0,15.0,94.0,79.0,1012.8,1012.8,7.0,7.0,13.5,15.1,0.0,0.0,2010,5,26,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
11.5,15.2,0.0,0.6,1.3,8,19.0,0,7,0.0,13.0,92.0,81.0,1016.8,1015.1,7.0,8.0,12.4,14.8,0.0,0.0,2010,5,27,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419
5.1,14.5,1.0,0.6,0.8,6,22.0,6,6,11.0,11.0,99.0,83.0,1012.4,1008.9,7.0,8.0,9.6,14.1,0.0,0.0,2010,5,28,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
9.6,14.7,1.0,0.6,2.3,9,35.0,0,9,0.0,15.0,99.0,89.0,1006.0,1007.1,8.0,8.0,10.5,14.3,0.0,1.0,2010,5,29,5,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
10.5,15.6,8.2,0.8,1.6,10,48.0,11,10,28.0,26.0,96.0,89.0,1016.9,1017.7,8.0,6.0,13.7,15.5,1.0,1.0,2010,5,30,6,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
10.4,15.6,4.4,0.8,5.9,10,28.0,10,10,11.0,13.0,83.0,64.0,1021.1,1019.1,7.0,6.0,13.2,14.9,1.0,0.0,2010,5,31,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0
4.2,15.7,0.2,0.6,4.7,8,31.0,8,15,4.0,7.0,97.0,64.0,1019.6,1017.9,2.0,6.0,7.9,15.2,0.0,1.0,2010,6,1,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
6.7,15.7,1.2,0.8,0.1,14,26.0,7,15,6.0,11.0,92.0,74.0,1022.4,1023.0,7.0,7.0,10.6,15.1,1.0,0.0,2010,6,2,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
7.2,15.8,0.0,0.2,2.1,4,19.0,4,4,7.0,6.0,95.0,73.0,1027.1,1024.9,5.0,6.0,11.3,15.2,0.0,0.0,2010,6,3,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
3.4,14.9,0.4,0.4,8.2,15,24.0,4,14,11.0,11.0,96.0,62.0,1024.4,1021.7,1.0,5.0,9.2,14.5,0.0,1.0,2010,6,4,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
7.2,12.8,8.4,1.2,3.6,9,39.0,9,9,19.0,19.0,82.0,56.0,1021.3,1022.1,5.0,2.0,11.6,12.0,1.0,1.0,2010,6,5,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
8.9,13.3,7.0,1.4,6.3,12,35.0,12,14,15.0,17.0,71.0,89.0,1026.1,1026.6,4.0,7.0,11.4,10.3,1.0,1.0,2010,6,6,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2.8,11.7,5.8,0.4,5.0,16,20.0,8,14,7.0,15.0,96.0,85.0,1028.0,1025.2,7.0,7.0,8.0,11.1,1.0,1.0,2010,6,7,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
4.8,13.1,1.8,0.8,4.2,7,54.0,4,7,17.0,24.0,91.0,78.0,1019.9,1013.9,3.0,8.0,7.1,12.1,1.0,1.0,2010,6,8,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
7.1,12.0,17.8,2.0,5.9,16,63.0,16,13,17.0,35.0,89.0,62.0,1011.1,1013.2,6.0,6.0,9.1,11.4,1.0,1.0,2010,6,9,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
7.9,14.3,4.8,1.0,5.3,16,46.0,16,16,22.0,28.0,74.0,85.0,1023.0,1022.0,6.0,7.0,11.1,11.7,1.0,1.0,2010,6,10,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
9.9,13.8,2.0,0.8,7.3,16,48.0,16,12,19.0,15.0,81.0,83.0,1023.5,1022.8,6.0,6.0,11.1,11.8,1.0,1.0,2010,6,11,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
7.1,13.1,3.0,1.0,1.3,13,35.0,12,12,6.0,13.0,76.0,64.0,1028.6,1028.7,7.0,8.0,9.4,12.0,1.0,0.0,2010,6,12,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
5.8,12.3,0.4,0.6,1.0,14,22.0,10,14,2.0,9.0,87.0,62.0,1033.2,1032.6,7.0,7.0,8.2,11.2,0.0,0.0,2010,6,13,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
4.8,13.7,0.0,1.0,6.1,16,19.0,7,14,9.0,15.0,83.0,61.0,1034.4,1032.0,7.0,6.0,6.7,11.8,0.0,0.0,2010,6,14,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
2.2,12.1,0.0,1.4,6.2,7,26.0,4,8,11.0,17.0,99.0,54.0,1029.6,1026.4,7.0,4.0,3.3,11.0,0.0,0.0,2010,6,15,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
1.1,14.1,0.2,1.2,0.1,7,57.0,4,4,13.0,19.0,88.0,72.0,1018.8,1010.9,8.0,8.0,4.0,12.2,0.0,1.0,2010,6,16,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
3.9,12.6,13.8,1.6,6.2,14,76.0,14,16,30.0,43.0,80.0,69.0,1002.5,1006.9,8.0,4.0,9.4,11.8,1.0,1.0,2010,6,17,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
6.4,14.8,5.6,2.2,2.6,16,72.0,7,15,22.0,30.0,93.0,88.0,1013.0,1009.9,6.0,8.0,8.8,13.5,1.0,1.0,2010,6,18,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
8.8,14.6,3.4,0.6,3.5,16,50.0,14,15,26.0,30.0,68.0,80.0,1018.1,1018.3,7.0,8.0,13.1,14.1,1.0,1.0,2010,6,19,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
9.5,14.1,2.6,0.6,4.0,16,41.0,16,9,11.0,6.0,89.0,63.0,1026.5,1027.4,5.0,2.0,11.9,13.5,1.0,0.0,2010,6,20,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
5.0,15.2,0.2,1.0,2.9,14,24.0,4,16,7.0,17.0,97.0,77.0,1034.0,1034.1,6.0,7.0,8.1,13.6,0.0,0.0,2010,6,21,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
5.4,13.1,0.0,0.6,4.8,3,22.0,5,1,6.0,13.0,0.0,78.0,1037.7,1034.9,6.0,7.0,0.0,12.1,0.0,0.0,2010,6,22,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2.2,13.6,0.0,1.0,1.6,6,24.0,6,5,7.0,9.0,100.0,84.0,1032.6,1028.7,8.0,8.0,6.1,13.1,0.0,0.0,2010,6,23,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
6.1,16.3,0.2,0.2,0.4,5,46.0,5,4,7.0,13.0,96.0,82.0,1021.1,1016.5,7.0,8.0,9.0,13.7,0.0,1.0,2010,6,24,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
9.0,12.4,5.0,1.2,3.7,14,44.0,4,14,9.0,28.0,97.0,60.0,1014.5,1016.8,8.0,6.0,10.3,12.0,1.0,1.0,2010,6,25,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
4.7,12.3,11.2,0.8,7.3,13,31.0,13,13,11.0,20.0,78.0,61.0,1024.8,1024.8,6.0,8.0,8.6,11.2,1.0,0.0,2010,6,26,5,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
4.1,12.2,0.8,0.8,6.9,7,33.0,4,8,13.0,19.0,85.0,67.0,1024.8,1022.0,2.0,0.0,5.9,11.6,0.0,0.0,2010,6,27,6,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
5.9,10.1,0.0,2.0,1.3,7,54.0,7,7,28.0,30.0,68.0,89.0,1013.6,1008.9,6.0,8.0,8.1,9.4,0.0,1.0,2010,6,28,0,0,1.2246467991473532e-16,-1.0,0.0,1.0
6.6,12.0,5.8,0.6,0.2,8,31.0,7,6,17.0,9.0,100.0,87.0,1012.3,1011.5,7.0,8.0,7.7,10.4,1.0,1.0,2010,6,29,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
5.9,11.9,19.4,0.2,3.0,12,33.0,16,12,15.0,17.0,91.0,87.0,1015.9,1017.1,5.0,7.0,9.6,10.6,1.0,1.0,2010,6,30,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
9.4,11.8,11.2,0.2,4.5,12,35.0,11,12,15.0,13.0,96.0,87.0,1022.9,1022.6,7.0,7.0,9.6,11.1,1.0,1.0,2010,7,1,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419
6.0,10.8,10.6,0.4,2.3,7,24.0,7,4,15.0,7.0,0.0,93.0,1024.0,1023.1,6.0,7.0,0.0,9.6,1.0,1.0,2010,7,2,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
5.4,12.6,5.6,0.2,3.0,13,30.0,4,15,6.0,15.0,99.0,83.0,1031.0,1030.9,7.0,6.0,8.4,11.4,1.0,1.0,2010,7,3,5,0,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
5.0,13.1,1.4,0.4,4.4,14,28.0,4,15,11.0,13.0,88.0,78.0,1031.1,1027.8,6.0,4.0,8.1,11.7,1.0,0.0,2010,7,4,6,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
3.0,12.7,0.0,1.2,2.6,8,24.0,4,14,11.0,13.0,86.0,60.0,1026.2,1023.2,7.0,6.0,6.7,11.2,0.0,0.0,2010,7,5,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0
2.5,13.7,0.0,0.6,8.1,15,35.0,8,15,17.0,19.0,71.0,71.0,1022.3,1021.3,5.0,5.0,8.0,12.9,0.0,1.0,2010,7,6,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336
